names	lfc	padj
RP11-714G18.1	3.418579	0.0
AQP4-AS1	2.950571	0.0
LINC01290	2.923623	0.0
TSHR	2.782719	0.0
TREH	2.7295558	0.0
RP11-271M24.2	2.7078984	0.0
SFRP1	2.5735307	0.0
RP11-381N20.1	2.5692542	0.0
RP11-630C16.2	2.5679076	0.0
USP43	2.5545335	1.0317796832468222e-300
ID4	2.5315862	0.0
LINC01132	2.5305817	0.0
CD5	2.530343	0.0
WBSCR28	2.5244904	2.274326581639788e-262
AC017101.10	2.4855502	0.0
RP11-575L7.4	2.4714022	9.232636666091463e-265
LINC00698	2.4455333	2.5342710679338236e-278
MRM1	2.4164307	0.0
RP5-827E24.1	2.387503	0.0
P2RY13	2.3485436	0.0
GZMM	2.3460014	1.9792105999000042e-282
LYPLAL1-AS1	2.3170238	0.0
RP5-874C20.8	2.316043	0.0
VDR	2.302239	0.0
COL18A1-AS1	2.2777965	1.329038151729992e-263
AC058791.1	2.2714586	0.0
ACOT6	2.2640662	0.0
RP11-141O15.1	2.2614362	3.8588244165382343e-253
CYS1	2.2559354	0.0
RP11-91J3.3	2.2340493	1.3404704401143456e-301
AC108488.4	2.223932	0.0
LTA	2.2188838	0.0
CCDC68	2.2121708	0.0
LINC01186	2.1885567	2.837398463505795e-238
ADAMTS1	2.1759984	0.0
ADAMTS6	2.170452	0.0
CASC17	2.166816	4.732719294702741e-280
AC025171.1	2.1631238	4.0745916625775216e-300
FABP7	2.1614082	2.1628760196017005e-176
MIR155HG	2.1503565	0.0
CTC-490G23.6	2.1322694	1.1082095389051411e-268
GPR179	2.1283453	5.91334735784187e-237
RP11-290O12.2	2.1283178	0.0
RP11-171I2.2	2.1033804	4.7561472115455606e-294
SLC38A3	2.0986195	0.0
AC010976.2	2.0947447	2.379463634721155e-269
SOX2	2.0846791	1.93896254467038e-253
TNFAIP6	2.082913	0.0
SH3RF2	2.0809162	0.0
SLITRK6	2.080511	2.1096789724439783e-229
RP11-160H22.3	2.0800264	0.0
AL589743.1	2.0735283	2.636392272947609e-179
ESR2	2.072969	1.5268657508892666e-299
PROK2	2.0688753	2.4364975055036077e-291
KCNA4	2.0625565	5.28955536914598e-226
RP4-575N6.4	2.0581498	0.0
RP11-781P6.1	2.0571961	0.0
DMRT1	2.0512307	0.0
P3H2-AS1	2.049152	0.0
KLF9	2.0443573	0.0
ANGPTL1	2.027176	3.7802219805676435e-263
CREB5	2.0271075	0.0
ANO2	2.0248156	4.368616963617464e-285
LINC01551	2.02156	8.386379264008542e-198
AC034228.3	2.0034943	9.99844489508106e-270
MOS	2.0029323	0.0
CTD-2626G11.2	2.0028949	0.0
AP001055.6	2.0005016	1.926798838504931e-299
EVPL	2.0001361	6.272074306375628e-299
RP13-820C6.4	1.997752	0.0
RP11-164P12.3	1.9928727	1.5845434321201104e-274
RP11-50D9.3	1.9900528	0.0
IFIH1	1.9881985	1.363528614459298e-254
RP11-538I12.3	1.9822443	0.0
RP4-604K5.3	1.9811349	0.0
THBS2	1.9784532	7.802671804901101e-282
OXCT2	1.975344	0.0
RP11-108M9.3	1.9629234	4.4241901468336794e-266
CA12	1.950749	5.42583645345883e-308
ZFP36L1	1.9439915	1.2566231698567957e-247
ESPNL	1.9433272	7.59512808467141e-291
RP11-24C3.2	1.9400659	3.794282685155455e-241
SOX9	1.9311936	1.1072722004846017e-271
