names	lfc	padj
VSX1	7.2678084	0.0
MNX1	6.210341	0.0
RGS16	6.1570125	0.0
RP11-50D16.4	6.0935326	0.0
PSTPIP1	5.743274	0.0
HES6	5.667815	0.0
RP11-563N12.2	5.5790877	0.0
NEUROD4	5.4518437	0.0
SPINK5	5.422537	0.0
NEUROG1	5.271735	0.0
GADD45G	5.132798	0.0
RP11-616L12.1	5.113861	0.0
RAMP1	4.997611	0.0
RGS4	4.8283696	0.0
MFAP4	4.707326	0.0
CHRNA1	4.6634207	0.0
NOXO1	4.6608753	0.0
RP11-479J7.2	4.649005	0.0
SLC2A5	4.614941	0.0
SSTR2	4.607088	0.0
TCP10L	4.568264	0.0
ARL4D	4.511097	0.0
ORM2	4.4726286	0.0
RP4-738P15.1	4.4166465	0.0
ADAMTSL2	4.413636	0.0
ALK	4.343652	0.0
LZTS1	4.331291	0.0
TNR	4.2842374	0.0
PLXNA2	4.266862	0.0
NTSR1	4.1682205	0.0
SYNDIG1	4.158777	0.0
LINC01088	4.1132364	0.0
EBF2	4.1002126	0.0
RP11-26M5.3	4.0624347	0.0
SOX14	4.048624	0.0
CHRNA3	4.0469394	0.0
SLC44A3	4.0237103	0.0
KIF19	3.9328992	0.0
PRDM8	3.9298906	0.0
MFNG	3.916364	0.0
NHLH1	3.9113941	0.0
HS3ST1	3.907795	0.0
EOMES	3.9019358	0.0
CTC-458G6.2	3.8508103	0.0
MNX1-AS1	3.8361278	0.0
VSX2	3.7975748	0.0
C21orf59	3.788296	0.0
LHX9	3.7826881	0.0
CREG2	3.7548409	0.0
EYA2	3.7457888	0.0
RP11-354E11.2	3.7310934	0.0
RP6-201G10.2	3.7219875	0.0
C10orf10	3.6929603	0.0
CASQ2	3.6887834	0.0
DLL1	3.6884277	0.0
KCNIP4-IT1	3.6385434	0.0
SCGN	3.6014264	0.0
RP11-650L12.2	3.5920706	0.0
PROX2	3.559395	0.0
PHLDB2	3.5503964	0.0
INSM2	3.5353858	0.0
GPR88	3.5038924	0.0
NEUROD2	3.4926105	0.0
APOL4	3.4773006	0.0
SLC15A3	3.434872	1.194268936886766e-279
ACVR1C	3.428535	0.0
