names	lfc	padj
RP11-415J8.7	2.2322154	0.0
RP11-424M24.5	1.6695045	4.9579622764708435e-261
RP11-500G22.4	1.66597	4.643664533521663e-297
CTC-338M12.6	1.6647593	0.0
RP1-266L20.4	1.6449772	0.0
RP1-79C4.4	1.6380144	5.711459622041545e-252
LINC00843	1.6286966	0.0
FAM95C	1.6087484	7.638976341946838e-280
STARD8	1.5969748	0.0
KLF1	1.5737565	1.0800429756712317e-201
AC005740.6	1.5551769	1.6835963716770176e-282
UBQLNL	1.54126	2.0752635507043724e-230
OTP	1.5364585	8.495989072249084e-89
RP11-98D18.16	1.5299811	2.008094607182462e-230
LEFTY2	1.5104908	1.8670468615553322e-105
NR1I2	1.4972771	0.0
RP13-753N3.3	1.4825053	1.0026183500908708e-258
RP11-108K3.2	1.4779648	1.2166954457935158e-279
RP11-324E6.10	1.4760466	2.196350926846037e-251
SLC5A5	1.4664041	0.0
MT1M	1.4642681	1.544077568642339e-242
RP11-1072C15.4	1.4617809	1.5014123515188546e-152
BX255923.3	1.4446226	1.2440130168429214e-292
CTD-3193K9.11	1.443876	1.1765891026966743e-280
LINC01106	1.419111	4.0119564637755147e-234
OR51I1	1.4176589	9.199029418054538e-122
RP11-69M1.8	1.4164768	4.8081718399846215e-281
ZFP36L1	1.409721	5.690067778794791e-144
CTA-390C10.9	1.4096128	7.376654170390882e-137
HCG27	1.3991433	1.125444578957635e-236
RP11-284F21.9	1.3881118	1.0768457917790846e-159
CTC-366B18.4	1.3698361	2.3819214089577752e-267
ANO9	1.3640263	1.4109189671920404e-147
KCNJ13	1.3625222	3.2400605624731565e-148
LINC00337	1.3586504	1.2407448669128012e-286
AC012074.2	1.3535869	2.5743213020114958e-256
C15orf52	1.3492794	1.3767916852209247e-276
CTD-3051D23.1	1.3396686	7.167068414362772e-235
RP11-195B17.1	1.3308405	0.0
RP11-571M6.18	1.3303599	1.0226067459781066e-236
MYLK4	1.3276672	2.4221473283497055e-214
AC099754.1	1.321132	0.0
TP53TG5	1.3137922	4.324850588281798e-255
SLAMF7	1.3108017	8.14468137571758e-240
RP11-455O6.8	1.3094705	2.628813041685839e-286
RP3-337H4.9	1.3028919	9.913455152030568e-252
GSTM5	1.3016046	5.865147692997433e-161
RP11-415F23.2	1.3008591	3.9956639126883556e-153
RP3-406A7.7	1.2919681	2.8067994446235752e-198
AC007228.9	1.2890804	0.0
GLI3	1.2850904	2.5647613262307105e-164
RP1-90G24.11	1.2843055	2.149410272759733e-246
RP11-76E17.3	1.2839746	3.535480374809587e-123
RP3-461P17.10	1.2837658	1.6338365429810637e-205
RP11-700J17.1	1.2792827	0.0
NRROS	1.2781181	2.5166959562068983e-268
RNF217-AS1	1.2751317	9.543598760950577e-126
RP3-439F8.1	1.2748328	2.5046210503286795e-239
NALT1	1.273988	3.223685559034925e-222
RP4-533D7.4	1.2681563	1.7148920133410518e-238
RP11-370I10.10	1.263581	1.2846082592631987e-168
RP11-212I21.4	1.2633057	7.61000833707982e-218
RP11-329B9.5	1.2614148	7.249974469499721e-276
RP13-735L24.1	1.2609817	1.1431099466673343e-179
LCN12	1.2594616	1.03165852406497e-245
TEX15	1.2591593	1.407229743714141e-145
AF003625.3	1.2585148	1.7639812739135143e-251
RP11-17E13.2	1.2554822	7.132817529612425e-161
AC015849.16	1.2509092	8.244915077961135e-247
C1orf94	1.249348	3.1681244784940744e-250
RP11-114G22.1	1.2469153	6.226142588707404e-143
ANKRD34B	1.245809	8.44935381175994e-167
SHISA3	1.2411926	4.824442380081027e-208
RP11-894J14.5	1.2397099	2.237887177450699e-186
LINC01239	1.2380296	1.569571474331054e-191
B3GALT5	1.2367756	8.109725600880421e-219
CH17-140K24.3	1.2367567	9.710907632120088e-206
RP11-408A13.3	1.2367566	9.808598839195133e-210
IRAK3	1.22593	4.2699185740062806e-290
MSH5-SAPCD1	1.221508	5.478763718266925e-219
RP11-91P24.7	1.220292	1.5117098079064364e-244
AC139100.3	1.2136363	6.527368601187685e-270
RP11-285F7.2	1.2121587	9.505817640271044e-301
TEN1-CDK3	1.2098818	8.60468824606632e-209
AVPR1A	1.2091769	8.141539348378344e-152
PGM5P2	1.2091467	2.622115538884008e-191
CTC-329D1.2	1.207868	2.6917504410468005e-220
RP11-356O9.1	1.2043823	1.3603270037004032e-245
RP11-434D12.1	1.2020146	1.917718933470753e-213
RP11-259K5.1	1.2015857	1.5016586211677642e-275
RP11-355F16.1	1.2002771	2.3114662616977915e-270
RP11-463O9.9	1.1979916	1.2473351038624e-192
RP11-497E19.2	1.196185	5.9275432209536595e-176
RP11-68L18.1	1.1947573	1.0387945857295526e-94
RP11-497E19.1	1.1945299	8.77509135241764e-192
PRR34	1.1928828	0.0
RP11-16P6.1	1.1917385	4.528117079734844e-225
RP11-423H2.4	1.1823167	3.92098331319253e-191
RP11-290H9.5	1.1822189	3.288361450216286e-172
RP11-360I2.1	1.1811799	1.7022190666450587e-180
PRB3	1.1793069	3.307237567136912e-264
RP11-337N6.2	1.1767256	3.929438227298021e-210
RP11-338N10.1	1.1739297	1.4897130280433578e-189
CTD-2260A17.1	1.1727536	4.576265093446611e-192
ID3	1.1691253	3.2374127534886795e-61
CTC-482H14.5	1.1662614	1.4886775082265614e-217
RP11-22A3.2	1.1648245	1.4681942178534961e-179
NOS2	1.1625543	4.4976752275600666e-228
SLITRK6	1.1593801	1.022869721720574e-104
HNF4A	1.155795	8.962933047854864e-257
CTD-2568A17.8	1.1556022	3.088800839287698e-200
RP11-38C17.1	1.1554644	2.7064519775558164e-282
RP11-130L8.2	1.1530112	9.56522448297119e-182
RP11-760H22.2	1.1507579	2.2632854395913804e-287
RP11-62J1.4	1.1498743	1.84313235547518e-125
TTYH1	1.1497557	5.349525725180241e-28
SLFNL1	1.1463547	1.1876340744756063e-88
RP11-723O4.9	1.1447923	7.232325531665203e-278
FER1L6	1.1440439	1.099603548351194e-178
RP6-99M1.3	1.1438615	3.725811610805401e-197
CDCA7	1.1435392	3.268518348604001e-203
RP11-94I2.4	1.1433618	0.0
SLC9A5	1.141973	2.1275384742060257e-269
SOX2	1.1398522	1.5194679832500125e-64
RP1-23E21.2	1.1390305	1.1322493168258174e-255
ARHGAP25	1.1383315	1.0737497921514435e-255
DBET	1.1370534	2.0894212616090184e-131
CTD-2366F13.2	1.1343161	1.9679641881289664e-175
RASAL3	1.1315832	9.579286210768863e-224
AF131217.1	1.1287663	3.178404878162465e-81
RP11-410N8.4	1.1286951	1.6127672406211852e-184
RP11-575L7.4	1.127947	1.6870263341994508e-81
MEGF10	1.127794	2.331821589019908e-152
BOLL	1.1226085	5.04006774858094e-239
RP11-474G23.2	1.1184806	1.6013070924513105e-231
CTA-992D9.11	1.1171854	3.360788067592725e-126
EGR3	1.1167951	8.49315882927471e-200
RP11-91J19.3	1.1156467	3.877783565222044e-161
DBH-AS1	1.1116412	9.265262787123834e-288
RP11-2H3.6	1.1103513	2.1112570508212e-243
RP11-420A23.1	1.1093166	5.889700742548608e-163
NR2E1	1.1087673	8.850818301511817e-167
RP11-362K14.7	1.108107	4.846428851882561e-159
PROB1	1.1076468	1.3208733059690774e-238
RP11-85L21.4	1.1059824	2.3579004007047372e-149
RP11-259K15.2	1.1038616	5.757834944881048e-161
RP11-1191J2.2	1.1034906	6.414721074665129e-270
RP11-1022B3.1	1.1030054	2.5212125867674707e-151
RP11-776H12.1	1.1028719	4.421999340272082e-160
AC008269.2	1.1016362	1.5417350404475552e-167
PRSS42	1.1015525	2.655958487776254e-193
RP11-408H20.3	1.101547	5.544494686734403e-189
RP1-239B22.5	1.0971301	1.2361462074401415e-166
HMGA2	1.095441	1.128069822750466e-121
CTD-2525I3.3	1.0953157	3.705824788011645e-128
CHST13	1.0937563	0.0
RP11-154H23.3	1.0927215	9.285454270242507e-187
CTC-304I17.5	1.0912441	8.08510951597649e-96
SSTR3	1.0875213	1.5592957185311818e-158
MCM6	1.0873331	1.4915739506092594e-234
TRIM6	1.0867703	6.622732807184749e-152
RP11-363E6.3	1.0867248	1.2325299607702563e-205
TEX26-AS1	1.0831387	3.787025951370592e-288
KCNN3	1.0825038	2.3733699334573114e-128
MBNL3	1.0819397	5.322958681125788e-250
FABP7	1.0791851	3.4064431409357905e-44
CH17-132F21.5	1.075166	1.9110939810308123e-202
RAD21L1	1.0750359	5.8134418437179374e-235
RP11-131L12.4	1.0733593	5.273211423195134e-265
PAG1	1.0723808	6.538830282327043e-104
RP11-11N5.3	1.071464	4.028824328150312e-76
NPIPB7	1.0698904	3.893752376656281e-134
PRKD1	1.0665419	1.9924955096356658e-178
AL589743.1	1.062848	9.689912423356e-100
RP11-244F12.2	1.0617807	4.8211278648398836e-136
RP11-556H2.4	1.0616026	3.2829196385880433e-136
RP11-363E6.4	1.0611618	4.2337144311424385e-220
FSCN2	1.0605539	2.2702908325504035e-118
TAF7L	1.0600001	1.6853231804119553e-132
KCNJ11	1.0594995	1.824999597082418e-134
MRAP2	1.0568638	1.8757775998744105e-211
RP11-109A6.3	1.0565425	2.202072027919726e-107
ATP10A	1.0537959	1.6685933487806926e-179
RASGRP1	1.0535616	5.3550677026311884e-117
FPGT-TNNI3K	1.0532205	2.345441864054365e-218
CTD-2616J11.2	1.0525051	1.4177061773636654e-143
SFRP1	1.052324	7.619824825132887e-39
RP11-930O11.2	1.0520222	2.8157674924381683e-141
TLR1	1.0505738	1.3493728998797576e-143
RP11-65L3.2	1.0491666	7.752253789896918e-92
RP11-353N14.2	1.048777	1.2487532853317215e-197
CASC11	1.0471812	2.2973555085200485e-193
RP11-342K6.1	1.0467446	3.9047143803151366e-135
SP140	1.0451951	1.0372533445692923e-124
ACRV1	1.0451846	5.629292491146413e-134
ESR1	1.0444676	6.9600822212673405e-118
CTD-2116N20.1	1.0434237	7.343860002480208e-185
S1PR1	1.0422688	1.3841851441013974e-143
XX-FW83128A1.2	1.0416354	1.5410878829761294e-183
C2orf48	1.0413275	4.8715555044646966e-191
RP11-367N14.3	1.0407801	2.40055442887056e-289
RP11-758M4.4	1.0386572	5.2720398300270946e-98
KLK11	1.0385346	1.0175392714470716e-164
NEMP1	1.0382177	3.471488092179011e-176
ITGAL	1.0374209	7.282846735252605e-184
RP5-1112D6.4	1.0355135	6.552164038632872e-202
TMTC1	1.0354637	1.2882487278038796e-190
CELSR1	1.0342237	1.2066756667326531e-176
CTRL	1.0339059	9.712857560839597e-276
RP11-178L8.3	1.0337466	2.1919697834725157e-175
RP11-464F9.21	1.0335355	1.0739703490555701e-61
RP4-569D19.8	1.0333316	3.556706457380644e-107
RP3-467K16.4	1.0333095	2.810663688928357e-195
TULP2	1.0326446	3.661249458823505e-176
KIAA0101	1.0319655	3.59850255802262e-137
UXT-AS1	1.029694	7.67154445308717e-183
RP11-15B17.1	1.0293161	2.482598291211306e-199
RP11-785G17.1	1.028337	4.193229881303605e-126
LGR5	1.0255057	2.4509192570685287e-177
RP5-967N21.11	1.0250784	5.228543896355685e-242
CTC-457L16.2	1.0244696	1.3668597598061811e-179
ILDR1	1.0243293	8.530373207368157e-119
MPPED1	1.0242771	1.7449239124958845e-162
RAD54L	1.0211375	3.153692043564389e-187
RP11-324I22.2	1.018942	2.1693698698476744e-110
IFI44L	1.018931	8.075232969934302e-94
XXyac-YX155B6.7	1.0180745	1.2094007102423097e-175
LINC01251	1.0164729	9.067731885097845e-168
ADAM20	1.014106	1.2390442883235056e-141
LINC00235	1.0137094	2.793306775907615e-270
DHFR	1.0118877	9.219125756995148e-175
RP11-321G12.1	1.0117936	3.288698089600617e-160
RP5-1172N10.2	1.0108156	6.649282863471677e-123
RP5-1050D4.2	1.0106918	6.82051281026047e-119
CYP4F35P	1.0104551	3.8477172145764445e-86
RP11-164P12.3	1.010201	2.948318825574666e-122
PROM1	1.0090585	4.853346791735215e-181
TRIM56	1.0081003	4.2749905574950365e-176
RP11-23E10.3	1.0077957	3.649089803749851e-163
RP11-433J8.2	1.0044649	1.0172660942397205e-192
RP1-193H18.2	1.0030174	3.1082859424378425e-237
PCDH12	1.0012109	6.568577069458608e-58
RP11-367J11.2	1.0008925	1.69810730854955e-120
PLEKHA2	1.0005507	4.638422368427562e-207
RP11-385F5.4	1.0002099	6.47593195632814e-229
EFCAB6-AS1	0.998094	5.967434572407992e-149
VCAN	0.99623066	4.082417114983487e-97
CDK6	0.99545884	8.724528506460682e-141
HTRA3	0.99515015	3.2610098068226284e-182
ID4	0.99461585	1.4968060581312793e-42
OXGR1	0.99399304	1.0301892125936744e-256
RP13-192B19.2	0.9937304	2.0914846594140773e-107
ITGA10	0.99359494	2.564803814441455e-185
SLC2A9	0.99306196	6.714506481083195e-210
CAPN14	0.99112135	3.988512757702974e-101
AC005618.6	0.990435	3.7296075885634923e-165
RP11-508N22.13	0.9901808	7.532921483415873e-285
SATB2	0.98791564	8.112618719218291e-171
GLI2	0.987334	1.9144193695074802e-204
BTN3A3	0.9865779	5.024611806363718e-137
RP11-10C24.2	0.9862792	1.2408141607997663e-134
RP11-77E14.2	0.9860339	7.824877439082594e-160
RP11-704J17.5	0.9854479	2.754998143576941e-135
RP11-548H3.1	0.9850345	1.870281884035172e-205
FUT9	0.98471844	1.027741894629925e-131
ZNF367	0.9841813	2.2092369094878417e-216
NIPAL2	0.9834344	7.606857236536648e-173
FAM87A	0.9823882	2.66077504730485e-113
RP11-124N14.3	0.98145694	1.1950455726557597e-176
SH2D4B	0.9809923	1.2122109960633258e-183
DCT	0.9800408	7.55814315358408e-101
MYRFL	0.9799092	9.725989920145706e-258
TRPM6	0.9797042	9.541154396074112e-140
CRYGN	0.9787764	1.3885932566904724e-161
TOP2A	0.97853446	1.4431662243116358e-143
MOB3B	0.97558093	7.284350628169358e-172
XAGE3	0.97380227	3.4585671209661606e-165
SYNE2	0.97353214	3.5986374093547626e-87
SOX9	0.97338456	6.51970787439132e-101
GAS1	0.9732624	1.5169214451838856e-114
LA16c-390E6.5	0.9722669	4.704737899464777e-97
LINC00942	0.9717035	7.40378134134981e-187
MYBL2	0.9706829	3.9509686025870008e-168
MICB	0.9701138	1.962122753076395e-232
RP11-413H22.3	0.96943575	9.85598926832361e-204
HPSE2	0.96817595	3.1364396220652228e-143
DTL	0.9672585	7.703819356198915e-170
FZD7	0.96679056	1.7333951243423133e-132
RP11-464F9.22	0.9652768	2.9110489167348475e-146
RP4-647C14.3	0.9648225	3.507079187804103e-195
PLPP3	0.96410006	5.731288638808692e-147
