names	lfc	padj
TNK2-AS1	5.6145506	2.8215372858928394e-180
HIST1H2BO	5.3022943	6.409338544727158e-149
CD28	4.939595	3.154240336016586e-184
RP3-333H23.8	4.660742	4.955271539029789e-176
RP1-34B20.21	4.5487547	4.7773249144790503e-166
LINC01422	4.4729238	1.0731752465626973e-134
HIST2H2AB	4.379036	1.4876864403703288e-143
RP11-471B22.3	4.299184	1.0206657019341628e-180
HIST1H4B	4.258268	7.890395108973037e-133
PLA2R1	4.244366	3.2760800010468875e-137
HIST1H2BM	4.1730328	4.83070182123858e-134
HIST1H2BB	4.1437383	3.359934966351034e-107
HIST3H2BB	4.096737	5.392638288330235e-131
DUSP27	4.0848856	3.426129421722968e-125
HIST1H4A	4.0477633	1.264050316705327e-165
RP13-516M14.4	3.9960322	5.883494320030891e-187
HIST1H2AI	3.9843576	1.2369305205004943e-125
CH17-373J23.1	3.9344409	2.9134718086684437e-166
ABCB6	3.9311028	1.3853606942053346e-161
HIST1H3C	3.916657	6.208241525929591e-100
HIST1H2BK	3.909891	1.1735424223879032e-131
LINC00698	3.890272	9.580995347914207e-139
PRMT5-AS1	3.87188	3.5839299234223835e-177
HIST1H2AG	3.8129056	2.2563449976703506e-123
C9orf131	3.8077135	4.43638141656469e-109
HIST1H2BI	3.7704365	3.692856011254495e-124
SLC22A7	3.7671654	1.2390485449853998e-89
RNU12	3.7359226	1.655924653688718e-157
CASC17	3.7200012	4.072490063717065e-130
HIST1H4L	3.7070837	1.3763534022030498e-138
RP11-328P23.4	3.6589599	5.2680974633153686e-166
LINC00052	3.651819	5.88213320902427e-151
FAM198A	3.5841281	9.935447877652165e-153
HIST2H2BF	3.5649536	3.580694831395926e-136
HIST1H2BL	3.5308778	2.680153251418007e-106
HIST1H3F	3.530409	7.721482622890715e-132
RP11-11M20.4	3.507627	4.171404762072075e-175
AC002306.1	3.4867008	7.5242203797195725e-143
RP11-160E2.6	3.485542	2.237129584569761e-166
MME	3.4842105	6.413995264576718e-95
RP11-50B3.4	3.484077	1.4084674981277965e-155
HIST1H3J	3.474835	2.298852792624003e-72
PTCH2	3.449742	5.455809736626552e-168
RP5-875O13.1	3.417552	6.205555553427695e-135
SLC28A2	3.3938973	9.066024643431868e-173
HIST1H2AB	3.393085	3.394520754593856e-114
RP11-863K10.7	3.3732483	2.168220312700248e-141
RNU6ATAC35P	3.3335197	1.05610267787693e-156
SPACA6P-AS	3.2932427	1.128034082614634e-109
RP11-539L10.2	3.2617724	3.911059322422429e-151
PLCG2	3.2454164	1.2545492097526008e-134
RP11-611O2.1	3.2386117	5.1998450970430765e-151
PAPSS2	3.2356899	5.3890676436759224e-132
RPPH1	3.2340312	4.72553291238212e-158
CTD-2302E22.4	3.2335203	1.8582860799952257e-180
CDKN2B	3.2222075	3.4857926966428436e-128
RP11-572M11.3	3.2219892	3.716782707896536e-163
AANAT	3.1818829	4.060005270181746e-163
RP11-661A12.4	3.176808	3.00002195817185e-135
RP11-290F5.1	3.1748605	8.664532961492247e-107
CTD-2140B24.6	3.1627808	1.0427112782235484e-150
HIST1H2AL	3.157506	3.669692552209424e-74
F7	3.1465533	4.285674260414923e-124
HIST1H3B	3.1398482	1.0987161378037821e-91
RP11-108K3.1	3.1389575	3.549832891184922e-125
AC079807.2	3.104259	1.5588421760016456e-169
RP11-310E22.4	3.0931041	4.207581801887536e-151
RP4-671G15.2	3.0894947	2.0043075029249392e-139
LINC00235	3.0872478	4.68252809581234e-153
HIST1H2BJ	3.0856655	3.668737392867793e-142
RP1-257A7.4	3.083721	2.168220312700248e-141
RP11-867G23.3	3.0700753	6.650933203384858e-133
RP1-122P22.4	3.0597131	2.0169341064639054e-164
IL1R1	3.0578916	1.4399371812486802e-157
IGF2BP2-AS1	3.0476055	3.1221303029368605e-101
IFI30	3.0463114	1.068265127620595e-146
CTD-2521M24.8	3.0431957	1.970002096351101e-103
ADRB2	3.0430574	1.414889164438689e-108
AC012314.8	3.0197833	7.056948986405738e-176
ZNF670-ZNF695	3.002072	4.539428159637759e-144
AC009505.2	2.9967542	1.0155940590773639e-135
RP11-403P17.4	2.98273	4.333184295138534e-182
RP11-429B14.4	2.9783442	1.8452663813427004e-131
SGK2	2.977317	4.37800826977404e-104
GPR179	2.9773085	1.4441556907983098e-99
MTRNR2L11	2.969908	1.5138263969818996e-164
