names	lfc	padj
HIST1H4C	5.025732	0.0
HIST1H1B	4.990785	0.0
HIST1H1D	4.2167716	0.0
HIST1H3B	3.9217346	0.0
HIST1H2AL	3.8924813	0.0
HIST1H2AB	3.693426	0.0
HIST1H2AJ	3.6766176	0.0
HIST1H2BM	3.56811	0.0
HIST1H3G	3.5646954	0.0
HIST1H1A	3.5282462	0.0
HIST1H2BB	3.4730258	0.0
HIST1H3F	3.4204159	0.0
HIST1H3C	3.3893075	0.0
HIST1H4F	3.3548396	0.0
HIST1H2AM	3.3545358	0.0
HIST1H2BL	3.2349563	0.0
HIST1H4B	3.2034085	0.0
HIST1H2AG	3.1369698	0.0
HIST1H4I	3.135623	0.0
HIST1H3J	3.1035864	0.0
HIST2H2AB	3.0981133	0.0
HIST1H3I	3.0570784	0.0
TOP2A	3.0213118	0.0
HIST2H2AC	2.987656	0.0
HIST1H2AH	2.987477	0.0
HIST1H2BI	2.9787688	0.0
CDCA5	2.9705415	0.0
ESCO2	2.9685397	0.0
SPC25	2.962856	0.0
HIST1H2BF	2.9268622	0.0
HIST1H3H	2.894857	0.0
PBK	2.883091	0.0
HIST2H2BF	2.8766534	0.0
HIST1H4D	2.835444	0.0
HIST1H2AI	2.8256507	0.0
HIST1H4H	2.8251996	0.0
KIAA0101	2.803843	0.0
HIST1H3A	2.7369847	0.0
TPX2	2.7189262	0.0
HIST1H1C	2.678569	0.0
CDK1	2.6683285	0.0
HIST1H2BH	2.6670387	0.0
HIST1H2BO	2.6625829	0.0
HIST1H1E	2.6560316	0.0
SKA1	2.6474385	0.0
TYMS	2.6269975	0.0
TK1	2.60819	0.0
POLQ	2.6070838	0.0
DDIAS	2.5907905	0.0
E2F8	2.5810752	0.0
UBE2C	2.5560694	0.0
RAD51AP1	2.5517206	0.0
PKMYT1	2.530001	0.0
NDC80	2.5181556	0.0
MELK	2.51253	0.0
RAD54L	2.5099573	0.0
NUSAP1	2.5094378	0.0
FAM64A	2.4996946	0.0
MCM10	2.4891963	0.0
SKA3	2.4560454	0.0
MND1	2.4521031	0.0
HIST1H2BC	2.4490225	0.0
CTD-2031P19.5	2.440088	0.0
RECQL4	2.4279351	0.0
NUF2	2.427703	0.0
SMC1B	2.4233897	0.0
EXO1	2.4202116	0.0
HIST1H4L	2.4189115	0.0
ATAD2	2.4142127	0.0
STX11	2.407815	0.0
CENPF	2.3935025	0.0
CKS1B	2.3816025	0.0
SMC4	2.3790214	0.0
RRM2	2.3764892	0.0
DIAPH3	2.3586006	0.0
MAD2L1	2.355683	0.0
RP1-34B20.21	2.3543165	0.0
HIST1H2AK	2.352701	0.0
BIRC5	2.3504796	0.0
HMGB2	2.3309739	0.0
TTK	2.3295643	0.0
FOXM1	2.3186758	0.0
ERCC6L	2.311515	0.0
SPC24	2.3031697	0.0
MTFR2	2.2969303	0.0
BUB1B	2.2964532	0.0
SGOL1	2.2949076	0.0
CENPM	2.2889125	0.0
KIF15	2.2867637	0.0
HJURP	2.276359	0.0
RAD51	2.2746575	0.0
RTKN2	2.2737784	0.0
CENPK	2.2727313	0.0
ZNF732	2.2710013	0.0
RP1-167A14.2	2.2694604	0.0
E2F7	2.2688072	0.0
ASPM	2.26628	0.0
MKI67	2.2618327	0.0
KIF23	2.2607007	0.0
E2F2	2.2560742	0.0
MYBL2	2.2551725	0.0
CDC45	2.254727	0.0
NCAPH	2.2505004	0.0
TRIP13	2.244259	0.0
DLGAP5	2.2286036	0.0
DTL	2.2282262	0.0
FLT3	2.2227807	0.0
HMSD	2.2172565	0.0
KIFC1	2.2150352	0.0
NCAPG	2.1974812	0.0
KIF24	2.1947072	0.0
KIF11	2.1937108	0.0
XRCC2	2.1902127	0.0
RP11-798M19.3	2.18783	0.0
UBE2T	2.185042	0.0
MASTL	2.1794307	0.0
BRIP1	2.178981	0.0
GSG2	2.166957	0.0
CENPN	2.1505177	0.0
CENPU	2.1454587	0.0
FAM150A	2.1453853	0.0
AURKB	2.1440349	0.0
CDCA3	2.1385217	0.0
AC005307.3	2.1273987	0.0
ZWINT	2.1263297	0.0
ASF1B	2.1248143	0.0
POC1A	2.1241028	0.0
NOSTRIN	2.1140442	0.0
ORC6	2.1076994	0.0
CHAF1A	2.1075041	0.0
AC084149.1	2.1039562	0.0
C2orf48	2.1006384	0.0
SHCBP1	2.0996084	0.0
CASC5	2.087226	0.0
MXD3	2.0815883	0.0
C17orf53	2.0802724	0.0
GTSE1	2.0750163	0.0
HIST3H2BB	2.0629237	0.0
BRCA1	2.0618887	0.0
KIF18B	2.0509334	0.0
KIF2C	2.0447295	0.0
BLM	2.0414712	0.0
CDT1	2.036104	0.0
TICRR	2.0323658	0.0
H2AFX	2.018559	0.0
CDCA8	2.0050678	0.0
FANCI	2.000199	0.0
CDCA2	1.9937294	0.0
CDC25C	1.9931368	0.0
BRCA2	1.9891335	0.0
CENPH	1.98894	0.0
FANCD2	1.9870942	0.0
CCNA2	1.9840972	0.0
HAUS8	1.9704247	0.0
C21orf58	1.9681969	0.0
CDCA4	1.9612046	0.0
EDN2	1.951861	0.0
NEIL3	1.9377288	0.0
PLK4	1.9350939	0.0
SPAG5	1.9342139	0.0
CDC6	1.9199921	0.0
AUNIP	1.913208	0.0
CEP135	1.8943897	0.0
AC015849.16	1.8876288	0.0
SCN5A	1.8827345	0.0
HIST1H4E	1.8766017	0.0
SFRP1	1.8765264	7.549882497776417e-227
DSN1	1.8697797	0.0
CLSPN	1.8685116	0.0
HIST1H2BJ	1.8661755	0.0
ZGRF1	1.8648899	0.0
DSCC1	1.8646646	0.0
CHEK1	1.8640815	0.0
VRK1	1.8570465	0.0
PTTG1	1.8550544	0.0
RP13-735L24.1	1.8498434	0.0
CHEK2	1.8479632	0.0
UNC5B-AS1	1.8466083	0.0
ARHGAP11A	1.8452575	0.0
SLFN13	1.8418704	0.0
EME1	1.8355423	0.0
OIP5	1.8330731	0.0
HIST4H4	1.8317522	0.0
DNA2	1.8309934	0.0
DDB2	1.8304561	0.0
FOSL1	1.8274996	0.0
CKAP2L	1.8217497	0.0
GINS1	1.8207544	0.0
CTD-2616J11.14	1.8185879	0.0
CDC25A	1.8131845	0.0
CKS2	1.8089862	0.0
CENPP	1.8083234	0.0
BMP6	1.8068012	0.0
MYO3A	1.8055375	0.0
PRC1	1.8046407	0.0
ANLN	1.7972924	0.0
HIST1H4A	1.7924038	0.0
OTOG	1.7921683	0.0
POLA2	1.781974	0.0
CENPW	1.7809244	0.0
STIL	1.7756292	0.0
ADRB2	1.7751182	0.0
CEP72	1.7710063	0.0
GMNN	1.7697595	0.0
ESPL1	1.7593775	0.0
ACRV1	1.7579578	0.0
FANCB	1.7517847	0.0
TUBA1B	1.7495081	0.0
KIAA1524	1.748865	0.0
MIS18BP1	1.7420235	0.0
DDX11	1.7339523	0.0
XRCC3	1.7332035	0.0
TRAIP	1.7308358	0.0
FABP7	1.727468	5.869479073193617e-171
RP11-360L9.7	1.7265075	0.0
ORC1	1.724378	0.0
HIST1H2BK	1.721904	0.0
HMGN2	1.7183977	0.0
RP11-44N11.2	1.7157062	0.0
WDR62	1.7146674	0.0
ARHGAP11B	1.7145505	0.0
TTYH1	1.7121413	1.0518751754226857e-208
FBXO5	1.7107192	0.0
ID4	1.7051319	3.541133804358026e-241
CTSV	1.7030247	0.0
ATAD5	1.7010634	0.0
DHFR	1.699703	0.0
LINC00698	1.6939859	0.0
TRPC3	1.693814	0.0
C1orf61	1.6914582	2.56189319940248e-165
C10orf126	1.6906183	0.0
GINS2	1.6888562	0.0
RP11-443B20.1	1.6876924	0.0
KIF22	1.6820468	0.0
CTB-50L17.14	1.6745317	0.0
DEPDC1B	1.6638632	0.0
FEN1	1.6636914	0.0
FANCA	1.6629672	0.0
TACC3	1.6577474	0.0
PRR34-AS1	1.6481057	0.0
SOX2	1.641482	1.772434481362107e-262
SUV39H1	1.6322281	0.0
CTD-2116N20.1	1.6248503	0.0
LRR1	1.6189445	0.0
IQGAP3	1.6188266	0.0
EFCAB6-AS1	1.616041	0.0
RNASEH2A	1.6120148	0.0
HIST1H2AE	1.6104205	0.0
INCENP	1.6081904	0.0
SMC2	1.6043568	0.0
RP11-154H23.5	1.5999469	0.0
NCAPG2	1.5950047	0.0
PSMC3IP	1.5915811	0.0
KIF4A	1.5896952	0.0
LIG1	1.5849521	0.0
PCNA	1.5845566	0.0
RMI2	1.5723172	0.0
CFB	1.5706545	0.0
ARID3C	1.563884	0.0
RDH10	1.5628027	0.0
SPINK2	1.5567355	0.0
KIF14	1.546706	0.0
KNTC1	1.5466399	0.0
GINS4	1.5432084	0.0
CENPE	1.5424622	0.0
AP000705.7	1.5371168	0.0
NRGN	1.5322741	0.0
RRM1	1.5277258	0.0
CDKN1A	1.5272936	2.1814697993643533e-140
C16orf59	1.5260782	0.0
MPPED1	1.5236615	0.0
RP11-108L7.15	1.5234485	0.0
PRSS50	1.5200926	0.0
CCDC116	1.5179734	0.0
RP11-254F7.4	1.5158765	0.0
MCM7	1.5156702	0.0
CDKN3	1.5138607	0.0
RACGAP1	1.5115514	0.0
C14orf80	1.5080974	0.0
LINC00618	1.5067996	0.0
POLD1	1.5067878	0.0
GINS3	1.505508	0.0
PMAIP1	1.5049394	0.0
IL13RA2	1.5043358	0.0
LINC01290	1.502865	0.0
CKAP2	1.5026786	0.0
RAD54B	1.5004203	0.0
PKN3	1.4997774	0.0
ZNF695	1.498142	0.0
ECT2	1.4952888	0.0
AC005307.1	1.4946233	4.104471067369837e-275
KITLG	1.4917135	0.0
KIF20B	1.4902091	0.0
NEMP1	1.4896992	0.0
RP5-1050D4.2	1.4885337	6.800627563905143e-305
CHAF1B	1.4882679	0.0
FLJ46066	1.4859333	0.0
RORB-AS1	1.4823135	0.0
LIX1	1.481612	1.789002020877745e-309
KIF18A	1.475277	0.0
ETV4	1.4749163	0.0
BUB1	1.4748604	0.0
CD247	1.4741638	0.0
ZNF724P	1.4741622	0.0
EMX2	1.4728003	0.0
DEK	1.4704171	0.0
FOXN4	1.4680574	0.0
LINC01224	1.4676985	0.0
CEP152	1.4630786	0.0
FBXO24	1.4591874	0.0
AC008697.1	1.456948	0.0
CENPO	1.45389	0.0
H1FX	1.4538631	0.0
PIDD1	1.4533011	0.0
RP11-536C5.2	1.4471222	0.0
WDHD1	1.447051	0.0
RP5-967N21.11	1.4463117	0.0
HMGA2	1.4456606	0.0
FAM72B	1.4451698	0.0
ZFP36L1	1.4444506	1.3647590382075908e-258
DNAJC9	1.4436686	0.0
FDXR	1.4424362	0.0
HES4	1.4387001	0.0
LEF1	1.4305806	0.0
CENPL	1.4284842	0.0
RP11-302F12.10	1.4274772	0.0
HELLS	1.4267939	0.0
RP5-1021I20.8	1.4229959	0.0
RP11-1085N6.5	1.4206333	0.0
UGT8	1.420522	0.0
SDR16C5	1.4197468	0.0
RP5-862P8.2	1.4196355	0.0
CEP128	1.4153552	0.0
TCEA3	1.413309	0.0
DEPDC1	1.4099199	0.0
FEZF2	1.4096895	5.520020247017683e-194
CENPJ	1.4094524	0.0
RP11-238F2.1	1.405681	0.0
DENND2D	1.4047501	0.0
CAPG	1.3997412	0.0
CCNB1	1.3977364	0.0
RBL1	1.3967737	0.0
CTC-251D13.1	1.3954816	0.0
CATSPERD	1.3947829	0.0
SPATA32	1.3945855	0.0
HIRIP3	1.3933343	0.0
DCT	1.3922228	9.777796463503305e-294
EEF1G	1.3914124	0.0
PHLDA3	1.3906882	1.1203969891279442e-298
RP3-510D11.2	1.3898175	0.0
RFC4	1.3896209	0.0
LINC00840	1.3848066	4.1227770128118836e-265
ARHGAP19	1.3821442	0.0
PSRC1	1.3820784	0.0
ZNF530	1.381302	0.0
TNFRSF10D	1.3767446	3.593380323307667e-214
POLD3	1.3762519	0.0
DRAM1	1.3739432	2.129315305197017e-277
SLC24A4	1.3715216	1.925570411272999e-239
CD5	1.3702539	0.0
RP11-932O9.10	1.3700917	0.0
ASB16	1.3688718	2.231834944440159e-226
MICA	1.3624316	0.0
INPP5D	1.357579	2.6350916538479137e-196
NCAPH2	1.3563024	0.0
RP11-888D10.3	1.3528175	0.0
RP4-536B24.4	1.3525862	0.0
DCST2	1.3525102	0.0
TRPC6	1.3524137	0.0
TNFRSF10A	1.348432	5.334945404326608e-288
MGME1	1.346094	0.0
ADAMTS18	1.3382396	0.0
DERL3	1.3375952	0.0
LINC01551	1.3368971	7.698202626668953e-166
RP11-698N11.2	1.3334363	0.0
USP1	1.3320771	0.0
RAD18	1.3320117	0.0
RCC1	1.3294814	0.0
EMX1	1.3294613	2.5647734797660707e-283
POLE	1.3291277	0.0
CYP27B1	1.3257045	2.3724811414092646e-217
CRYBA4	1.324913	0.0
ANP32E	1.3232427	0.0
FAM111A	1.3221165	0.0
B3GAT2	1.3220292	3.9244866371413024e-303
RP4-736L20.3	1.3212885	0.0
SLC23A3	1.3202578	0.0
CORT	1.3192844	0.0
PARPBP	1.3174951	0.0
CTC-343N3.1	1.3138496	0.0
RP11-121C6.5	1.3125358	0.0
AMBN	1.3101673	1.142163298468579e-266
MCM8	1.3082391	0.0
RFC3	1.3068328	0.0
CTC-260E6.6	1.3052815	0.0
TEX15	1.3045974	0.0
PLIN5	1.3034511	0.0
PRPS2	1.303082	0.0
NUP62CL	1.302574	0.0
TIMELESS	1.3024343	0.0
RP11-70C1.1	1.300098	0.0
AP000265.1	1.2983056	1.498819143308946e-226
CENPI	1.2977242	0.0
CCDC15	1.2970098	0.0
C1orf64	1.2967055	0.0
ANKRD61	1.2966917	0.0
RFC5	1.2908642	0.0
IGF1	1.2890178	2.2267229594960444e-175
CCDC109B	1.2886825	0.0
RP11-328P23.4	1.2870543	0.0
NIPAL1	1.2843544	1.8229240152881243e-240
HAMP	1.2841564	0.0
TCF19	1.2831246	0.0
DPP4	1.2828827	0.0
KIF20A	1.2821848	0.0
SNRPB	1.2793363	0.0
AEN	1.2767049	3.6171653975680783e-305
HES1	1.2765555	0.0
RP11-620J15.4	1.2744178	0.0
RP13-753N3.3	1.2740548	0.0
VIPR1	1.2737852	0.0
CDK2	1.2732047	0.0
SYCE2	1.2721984	0.0
CTD-3234P18.6	1.2719783	0.0
RP11-1149M10.1	1.2718116	0.0
CBLN3	1.2712916	0.0
GAS1	1.2695775	0.0
NR2E1	1.268641	0.0
CEP55	1.2682563	0.0
FANCG	1.2676263	0.0
FZD7	1.266303	0.0
C10orf67	1.265573	0.0
RP3-337H4.9	1.2588463	0.0
RP11-900F13.2	1.2587432	0.0
RP11-324O2.3	1.2582316	0.0
LIF	1.2558955	0.0
LINC00106	1.2506032	0.0
TUBB1	1.2503576	3.838331562254427e-289
SHMT1	1.2502493	0.0
PRIM1	1.2469987	0.0
CTD-2349P21.11	1.2465235	1.0011276898125853e-264
NDC1	1.2447414	0.0
HMGB1	1.2444341	0.0
AC004381.6	1.2441069	0.0
HIST1H2BN	1.2433254	0.0
PRSS42	1.2427195	1.9311053471882325e-252
AC019117.1	1.2426296	0.0
TFPI2	1.2413338	0.0
FAM111B	1.2411662	0.0
RP11-433J8.2	1.2406486	0.0
SGOL2	1.2387902	0.0
MYBL1	1.2368282	0.0
GLYATL2	1.2360847	0.0
CIT	1.2332631	0.0
MCM4	1.2300394	0.0
KCNK15	1.2293222	0.0
HMMR	1.2280549	0.0
HAT1	1.2269983	0.0
MCM3	1.2253689	0.0
RP11-839D17.3	1.2248182	0.0
DOCK2	1.2246679	0.0
RP11-305F18.1	1.2245711	0.0
NASP	1.2238688	0.0
RFC2	1.2233627	0.0
RP11-1102P16.1	1.2230347	0.0
LLNLR-284B4.1	1.2228082	1.0752955504712434e-305
C5orf34	1.2225021	0.0
MMP7	1.2201917	0.0
SOX3	1.2191193	0.0
MRAP2	1.2179892	0.0
GEN1	1.2166677	0.0
LAMP3	1.2139117	0.0
HEY1	1.2137765	7.789607147846252e-265
TMPO	1.2126472	0.0
SLC7A3	1.2103118	0.0
CMTM8	1.205222	0.0
RP11-139K4.2	1.2023834	0.0
CTD-2342J14.6	1.2003486	0.0
FAM83D	1.1987011	0.0
H2AFZ	1.1974028	0.0
RPA3	1.1973914	0.0
KCNJ10	1.1961528	0.0
CENPQ	1.1946864	0.0
SAC3D1	1.1944686	0.0
DMRTA2	1.1928942	2.0248924646735546e-229
DMC1	1.1899245	0.0
CHTF18	1.1894637	0.0
