names	lfc	padj
CRABP1	6.6191463	0.0
IRX4	6.1365294	0.0
GAD2	6.028025	0.0
CTD-2194D22.3	5.9367466	0.0
STMN2	5.816899	0.0
PAX2	5.8165755	0.0
CTD-2545M3.8	5.755658	0.0
SLC5A7	5.7221923	0.0
SLC6A5	5.7045336	0.0
ATOH1	5.6699405	6.049365934402732e-215
RP5-1092A11.5	5.6452727	0.0
TBX10	5.6446376	0.0
IRX6	5.5958085	0.0
LAMP5-AS1	5.557834	0.0
LBX1	5.544705	0.0
NEFM	5.484884	0.0
TRDC	5.4635243	0.0
RP11-123K19.1	5.3769817	0.0
SLC30A3	5.307197	0.0
EVX2	5.30326	0.0
LMX1B	5.2872066	0.0
TMEM176B	5.232779	0.0
CDKN1C	5.1462746	0.0
TMEM176A	5.071228	0.0
HS3ST6	5.0582805	0.0
ASCL2	5.0210395	0.0
C8orf46	4.9083595	0.0
SHOX	4.9007087	0.0
CARTPT	4.888018	0.0
NKX1-1	4.8586807	0.0
LAMP5	4.846551	0.0
NEFL	4.807448	0.0
AP000459.7	4.7668166	0.0
ARHGAP36	4.6682987	0.0
MYBPC1	4.6224556	0.0
C1QL4	4.620309	0.0
LINC00682	4.597589	0.0
ENTPD8	4.56178	0.0
CLDN5	4.5540895	0.0
TMIGD3	4.551117	0.0
C1QL1	4.525976	0.0
TFAP2A	4.498544	0.0
RP11-49P4.7	4.496336	0.0
FGF18	4.4733777	0.0
HOXB5	4.430599	0.0
SLC35F4	4.3951154	0.0
TAGLN3	4.392776	0.0
VIPR2	4.3828907	0.0
RP11-197K6.1	4.3610864	0.0
AP001891.1	4.280953	0.0
KLHL1	4.2725697	0.0
TH	4.263568	0.0
RP1-269M15.3	4.254614	0.0
PAX8	4.2235527	0.0
STON1-GTF2A1L	4.205753	0.0
PHOX2B	4.16812	0.0
SKOR1	4.158227	0.0
RP11-227F19.1	4.075319	0.0
TRAC	4.0221386	0.0
HBZ	3.9933376	0.0
DNAJC22	3.9732623	0.0
CBLN4	3.9390283	0.0
RP11-175K6.1	3.923917	0.0
RP11-362K2.2	3.910445	0.0
TFAP2B	3.9058926	0.0
MAL	3.9018338	0.0
